Description,Logging data: Measured path, desired path, tau_cmd and tau_sat

pd(1,1),pd(2,1),pd(3,1),eta_measured(1,1),eta_measured(2,1),eta_measured(3,1),tau_cmd(1,1),tau_cmd(2,1),tau_cmd(3,1),tau_sat(1,1),tau_sat(2,1),tau_sat(3,1),eta_0_out(1,1),eta_0_out(2,1),eta_0_out(3,1),s_out,control switch
7.012136,-0.664320,2.752411,7.326301,-0.801637,-3.541291,-6061.392238,10030.724499,-513.884195,-1.558759,3.974946,0.404825,7.356649,-0.805605,-3.530774,0.372358,1.000000
7.011482,-0.664052,2.752411,7.326301,-0.801637,-3.541291,-6032.637851,10070.606224,-513.618364,-1.553256,3.981274,0.401959,7.356649,-0.805605,-3.530774,0.373065,1.000000
7.010830,-0.663785,2.752411,7.326301,-0.801637,-3.541291,-6003.605780,10109.884361,-513.329826,-1.547720,3.987585,0.399101,7.356649,-0.805605,-3.530774,0.373770,1.000000
7.010181,-0.663519,2.752411,7.326301,-0.801637,-3.541291,-5974.305544,10148.544082,-513.018615,-1.542155,3.993878,0.396252,7.356649,-0.805605,-3.530774,0.374471,1.000000
7.009535,-0.663254,2.752411,7.326301,-0.801637,-3.541291,-5944.746611,10186.570841,-512.684774,-1.536561,4.000153,0.393411,7.356649,-0.805605,-3.530774,0.375169,1.000000
7.008892,-0.662990,2.752411,7.326301,-0.801637,-3.541291,-5914.938396,10223.950373,-512.328353,-1.530939,4.006406,0.390580,7.356649,-0.805605,-3.530774,0.375865,1.000000
7.008250,-0.662727,2.752411,7.326301,-0.801637,-3.541291,-5884.890254,10260.668699,-511.949407,-1.525290,4.012637,0.387760,7.356649,-0.805605,-3.530774,0.376558,1.000000
7.007611,-0.662465,2.752411,7.326301,-0.801637,-3.541291,-5854.611479,10296.712130,-511.548001,-1.519617,4.018845,0.384951,7.356649,-0.805605,-3.530774,0.377249,1.000000
7.006974,-0.662204,2.752411,7.326301,-0.801637,-3.541291,-5824.111300,10332.067269,-511.124204,-1.513919,4.025027,0.382153,7.356649,-0.805605,-3.530774,0.377937,1.000000
7.006340,-0.661943,2.752411,7.326301,-0.801637,-3.541291,-5793.398875,10366.721016,-510.678094,-1.508200,4.031182,0.379368,7.356649,-0.805605,-3.530774,0.378623,1.000000
7.005706,-0.661683,2.752411,7.326301,-0.801637,-3.541291,-5762.483291,10400.660566,-510.209753,-1.502459,4.037310,0.376595,7.356649,-0.805605,-3.530774,0.379308,1.000000
7.005075,-0.661425,2.752411,7.326301,-0.801637,-3.541291,-5731.373560,10433.873419,-509.719273,-1.496698,4.043408,0.373836,7.356649,-0.805605,-3.530774,0.379990,1.000000
7.004445,-0.661166,2.752411,7.326301,-0.801637,-3.541291,-5700.078612,10466.347374,-509.206748,-1.490920,4.049476,0.371092,7.356649,-0.805605,-3.530774,0.380671,1.000000
7.003816,-0.660908,2.752411,7.326301,-0.801637,-3.541291,-5668.607300,10498.070538,-508.672280,-1.485124,4.055512,0.368362,7.356649,-0.805605,-3.530774,0.381351,1.000000
7.003189,-0.660651,2.752411,7.326301,-0.801637,-3.541291,-5636.968391,10529.031325,-508.115978,-1.479313,4.061515,0.365647,7.356649,-0.805605,-3.530774,0.382029,1.000000
7.002562,-0.660394,2.752411,7.326301,-0.801637,-3.541291,-5605.170563,10559.218458,-507.537954,-1.473488,4.067483,0.362948,7.356649,-0.805605,-3.530774,0.382706,1.000000
7.001937,-0.660138,2.752411,7.326301,-0.801637,-3.541291,-5573.222408,10588.620971,-506.938329,-1.467650,4.073417,0.360266,7.356649,-0.805605,-3.530774,0.383382,1.000000
7.001312,-0.659882,2.752411,7.326301,-0.801637,-3.541291,-5541.132424,10617.228213,-506.317226,-1.461800,4.079313,0.357600,7.356649,-0.805605,-3.530774,0.384057,1.000000
7.000689,-0.659626,2.752411,7.326301,-0.801637,-3.541291,-5508.909018,10645.029844,-505.674775,-1.455941,4.085172,0.354951,7.356649,-0.805605,-3.530774,0.384731,1.000000
7.000065,-0.659370,2.752411,7.326301,-0.801637,-3.541291,-5476.560499,10672.015843,-505.011111,-1.450073,4.090993,0.352321,7.356649,-0.805605,-3.530774,0.385405,1.000000
6.999442,-0.659115,2.752411,7.326301,-0.801637,-3.541291,-5444.095079,10698.176505,-504.326375,-1.444198,4.096774,0.349708,7.356649,-0.805605,-3.530774,0.386078,1.000000
6.998819,-0.658859,2.752411,7.326301,-0.801637,-3.541291,-5411.520871,10723.502441,-503.620710,-1.438317,4.102514,0.347114,7.356649,-0.805605,-3.530774,0.386751,1.000000
